OBJECTID	Field1	X	longitude	latitude	xco2	sif757	sif771	year	month	day	date
1155	214814	214814	-45.85297	-26.79477	388.2973	-0.7561878	-0.1229801	2017	12	17	43086
1156	214815	214815	-45.85297	-26.54581	390.7904	-0.6568681	0.2192987	2017	12	17	43086
1157	214816	214816	-45.85297	-26.29685	391.4435	1.042963	-0.03067191	2017	12	17	43086
1158	214817	214817	-45.85297	-26.04789	391.1276	0.8844355	-0.3218919	2017	12	17	43086
1159	214849	214849	-45.60323	-25.05206	392.2217	-0.3200487	-0.3969337	2017	12	8	43077
1160	214850	214850	-45.60323	-24.8031	392.4908	-1.030023	-0.05831855	2017	12	8	43077
1161	214851	214851	-45.60323	-24.55414	391.0229	-3533.906	-0.608038	2017	12	8	43077
1162	214890	214890	-45.10374	-24.05622	395.818	-0.1000631	-0.187266	2017	12	10	43079
1163	214891	214891	-45.10374	-23.80727	395.4961	-0.4252884	-0.2939682	2017	12	10	43079
1164	214892	214892	-45.10374	-23.55831	392.3442	3.941928	-0.8535534	2017	12	10	43079
1165	214903	214903	-44.854	-25.30102	385.1543	-1.459652	1.100556	2017	12	10	43079
1166	214904	214904	-44.854	-25.05206	394.0434	0.8410381	-0.3701411	2017	12	10	43079
1167	214905	214905	-44.854	-24.8031	393.6415	1.117388	0.06218297	2017	12	10	43079
1168	214930	214930	-44.60425	-26.29685	393.5346	-0.5953224	-0.5959184	2017	12	10	43079
1169	214931	214931	-44.60425	-26.04789	393.1767	0.5764131	-0.1176118	2017	12	10	43079
1170	214932	214932	-44.60425	-25.79894	393.7118	0.1628647	0.07403312	2017	12	10	43079
1171	214933	214933	-44.60425	-25.54998	394.2239	0.8398704	0.06539659	2017	12	10	43079
1172	214934	214934	-44.60425	-25.30102	393.491	-0.02376994	-0.1259587	2017	12	10	43079
1173	214935	214935	-44.60425	-25.05206	393.0611	0.3802273	0.1656428	2017	12	10	43079
1174	214968	214968	-44.35451	-26.29685	392.7852	0.2363716	0.07766489	2017	12	10	43079
1175	214969	214969	-44.35451	-26.04789	392.8603	-0.8550089	0.4474528	2017	12	10	43079
1176	215048	215048	-43.85502	-25.54998	388.4364	1.30346	-0.1468038	2017	12	1	43070
1177	215086	215086	-43.60528	-24.30518	390.0785	-1.006189	0.3565709	2017	12	3	43072
1178	215087	215087	-43.60528	-24.05622	390.6046	0.05367734	-0.6751752	2017	12	3	43072
1179	215088	215088	-43.60528	-23.80727	393.3097	-0.3410337	0.255163	2017	12	3	43072
1180	215089	215089	-43.60528	-23.55831	392.3068	0.8812263	-0.6100863	2017	12	3	43072
1181	215090	215090	-43.60528	-23.30935	394.1459	0.02731954	-0.1275778	2017	12	3	43072
1182	215125	215125	-43.35553	-25.05206	391.19	0.3118353	0.3779349	2017	12	3	43072
1183	215126	215126	-43.35553	-24.8031	385.6031	-0.8906311	0.7355441	2017	12	3	43072
1184	215127	215127	-43.35553	-24.55414	389.8302	0.2591937	-0.1177159	2017	12	3	43072
1185	215128	215128	-43.35553	-24.30518	382.4003	0.7352054	-0.1925943	2017	12	3	43072
1186	215129	215129	-43.35553	-24.05622	389.1724	0.5895913	0.2249128	2017	12	3	43072
1187	219828	3124	-48.35041	-26.04789	392.2675	0.3186999	-0.6176585	2018	1	23	43123
1188	219829	3125	-48.35041	-25.79894	391.9066	0.2809706	-0.04661913	2018	1	23	43123
1189	220037	3333	-46.10272	-24.30518	388.1217	-0.1078239	-2.571134	2018	1	18	43118
1190	220089	3385	-45.60323	-26.79477	389.3968	-1.234226	0.1951806	2018	1	18	43118
1191	220090	3386	-45.60323	-26.54581	392.0849	0.1856222	-0.645023	2018	1	18	43118
1192	220091	3387	-45.60323	-26.29685	391.432	1.413777	-0.3953543	2018	1	18	43118
1193	220092	3388	-45.60323	-26.04789	388.7681	1.466086	-0.166702	2018	1	18	43118
1194	220093	3389	-45.60323	-25.79894	390.1222	2.773441	-0.1550433	2018	1	18	43118
1195	220115	3411	-45.35348	-26.79477	391.0093	0.8314182	-0.2562474	2018	1	18	43118
1196	220116	3412	-45.35348	-26.54581	392.1734	0.4429171	-0.9109723	2018	1	18	43118
1197	220188	3484	-44.60425	-24.55414	392.1255	1.000282	-0.6744358	2018	1	11	43111
1198	220189	3485	-44.60425	-24.30518	392.4046	-0.09226346	-0.1667726	2018	1	11	43111
1199	220190	3486	-44.60425	-24.05622	392.9027	-0.1660307	-0.1737293	2018	1	11	43111
1200	220191	3487	-44.60425	-23.80727	395.5318	-0.1091488	-0.02200091	2018	1	11	43111
1201	220192	3488	-44.60425	-23.55831	395.7269	2.191491	-0.4709887	2018	1	11	43111
1202	220202	3498	-44.35451	-25.05206	382.899	1.665744	1.547197	2018	1	11	43111
1203	220203	3499	-44.35451	-24.8031	391.4251	0.6247543	-2.018306	2018	1	11	43111
1204	220204	3500	-44.35451	-24.55414	391.2762	-0.4612255	-1.491568	2018	1	11	43111
1205	220205	3501	-44.35451	-23.80727	391.7843	-2.387548	-0.4282891	2018	1	2	43102
1206	220282	3578	-43.35553	-23.30935	389.6314	0.8796492	-0.3036016	2018	1	4	43104
1207	224383	7679	-48.35041	-25.79894	382.2095	0.2668372	-0.3786176	2018	2	24	43155
1208	224441	7737	-47.35143	-25.79894	393.0856	2.070866	1.461223	2018	2	26	43157
1209	224442	7738	-47.35143	-25.54998	390.9817	0.1862523	0.3186713	2018	2	26	43157
1210	224443	7739	-47.35143	-24.8031	393.0408	0.4125746	-0.888333	2018	2	26	43157
1211	224463	7759	-47.10169	-26.79477	381.5939	0.1759723	0.8807093	2018	2	26	43157
1212	224464	7760	-47.10169	-26.54581	391.77	-0.9347947	-0.4075203	2018	2	26	43157
1213	224465	7761	-47.10169	-26.29685	392.9731	-0.04781483	0.4121734	2018	2	26	43157
1214	224466	7762	-47.10169	-26.04789	395.9582	2.836314	1.325787	2018	2	26	43157
1215	224467	7763	-47.10169	-25.79894	393.5223	3.686497	0.8869932	2018	2	26	43157
1216	224538	7834	-45.60323	-24.8031	392.7324	0.8556964	-0.8594252	2018	2	10	43141
1217	224539	7835	-45.60323	-24.55414	392.8485	0.4164976	-0.1317648	2018	2	10	43141
1218	224540	7836	-45.60323	-24.30518	389.0766	-0.06371978	2.217232	2018	2	10	43141
1219	224592	7888	-44.60425	-23.80727	393.6857	0.5490962	3.960396	2018	2	12	43143
1220	224593	7889	-44.60425	-23.55831	393.7028	13.55549	3.098006	2018	2	12	43143
1221	224602	7898	-44.35451	-25.30102	391.9439	3.006199	-0.1680258	2018	2	12	43143
1222	224603	7899	-44.35451	-25.05206	392.227	0.1162478	0.1797705	2018	2	12	43143
1223	224604	7900	-44.35451	-24.8031	391.1441	1.435069	0.6386643	2018	2	12	43143
1224	224605	7901	-44.35451	-24.55414	390.2432	0.2045354	0.3180117	2018	2	12	43143
1225	224606	7902	-44.35451	-24.30518	390.4603	0.001641366	0.008518736	2018	2	12	43143
1226	224607	7903	-44.35451	-23.55831	386.5274	-0.3762308	-2.586837	2018	2	3	43134
1228	224618	7914	-44.10476	-26.04789	392.1745	0.7690222	0.0448656	2018	2	12	43143
1229	224619	7915	-44.10476	-25.79894	392.2336	0.1803887	-0.126955	2018	2	12	43143
1230	224620	7916	-44.10476	-25.54998	392.2697	0.332033	-0.2787414	2018	2	12	43143
1231	224621	7917	-44.10476	-25.30102	392.0118	-0.6054934	-0.04053458	2018	2	12	43143
1232	224622	7918	-44.10476	-25.05206	392.1069	-0.1058398	-0.5479551	2018	2	12	43143
1233	224639	7935	-43.85502	-25.79894	384.715	-1.231185	-0.3327593	2018	2	3	43134
1234	224640	7936	-43.85502	-25.54998	380.5761	-0.9034026	1.010019	2018	2	3	43134
1235	229430	12726	-47.10169	-26.79477	393.1432	2.808131	0.3556563	2018	3	30	43189
1236	229524	12820	-46.10272	-24.8031	393.5623	-0.4842703	-0.5177101	2018	3	23	43182
1237	229525	12821	-46.10272	-24.55414	393.0984	-0.4958794	-0.5216366	2018	3	23	43182
1238	229526	12822	-46.10272	-24.30518	393.2835	-0.2799551	-0.05174782	2018	3	23	43182
1239	229527	12823	-46.10272	-24.05622	392.3816	-0.1522234	-0.2732613	2018	3	23	43182
1240	229552	12848	-45.85297	-26.04789	394.8697	0.00140363	-0.6247695	2018	3	23	43182
1241	229553	12849	-45.85297	-25.79894	394.1938	1.456445	0.05871971	2018	3	23	43182
1242	229554	12850	-45.85297	-25.54998	392.8019	0.3375567	-0.3295774	2018	3	23	43182
1243	229555	12851	-45.85297	-25.30102	391.701	0.2848333	-0.549957	2018	3	23	43182
1244	229556	12852	-45.85297	-25.05206	391.9351	1.114701	-0.1258423	2018	3	23	43182
1245	229557	12853	-45.85297	-24.8031	393.0082	0.5289247	-0.5035937	2018	3	23	43182
1246	229558	12854	-45.85297	-24.05622	393.2543	0.05503059	-0.2071531	2018	3	14	43173
1247	229559	12855	-45.85297	-23.80727	395.9034	0.2793646	0.9534477	2018	3	14	43173
1248	229592	12888	-45.60323	-26.04789	394.5295	0.07883042	0.18923	2018	3	23	43182
1249	229593	12889	-45.60323	-25.30102	391.2466	2.424894	-0.8144274	2018	3	14	43173
1250	229594	12890	-45.60323	-25.05206	391.7677	-0.2126762	0.01832969	2018	3	14	43173
1251	229595	12891	-45.60323	-24.8031	393.4228	0.09964008	0.488305	2018	3	14	43173
1252	229740	13036	-44.60425	-24.8031	392.9659	-0.3524354	0.1815001	2018	3	16	43175
1253	229741	13037	-44.60425	-24.55414	392.902	-0.05576455	-0.5929374	2018	3	16	43175
1254	229742	13038	-44.60425	-24.30518	393.9841	-0.09590021	-0.04566301	2018	3	16	43175
1255	229743	13039	-44.60425	-24.05622	393.9002	0.5660794	-0.1543569	2018	3	16	43175
1256	229744	13040	-44.60425	-23.80727	393.5223	1.351408	-0.4854091	2018	3	16	43175
1257	229745	13041	-44.60425	-23.55831	393.5884	0.3925894	-1.112948	2018	3	16	43175
1258	229786	13082	-44.35451	-25.79894	390.0045	-0.2315577	-0.2231371	2018	3	16	43175
1259	229787	13083	-44.35451	-25.54998	390.7366	-0.1902732	-0.3354028	2018	3	16	43175
1260	229788	13084	-44.35451	-25.30102	390.0967	-0.009029775	-0.1729355	2018	3	16	43175
1261	229789	13085	-44.35451	-25.05206	391.1798	0.6204219	-0.177241	2018	3	16	43175
1262	229790	13086	-44.35451	-24.8031	392.5009	-0.0137439	-0.1450051	2018	3	16	43175
1263	229791	13087	-44.35451	-24.55414	393.353	0.856767	-0.3523687	2018	3	16	43175
1264	229792	13088	-44.35451	-24.30518	392.8591	-0.2183621	0.09572196	2018	3	16	43175
1265	229834	13130	-44.10476	-26.04789	389.5072	0.1305347	0.1896945	2018	3	16	43175
1266	229835	13131	-44.10476	-25.79894	391.3713	-0.1516519	-0.03160278	2018	3	16	43175
1267	229836	13132	-44.10476	-25.54998	391.4464	1.641271	-0.7636197	2018	3	16	43175
1268	229837	13133	-44.10476	-25.30102	389.9285	0.6892941	0.00340785	2018	3	16	43175
1269	235647	18943	-47.10169	-25.54998	382.6606	-0.4781247	0.3102437	2018	4	22	43212
1270	235648	18944	-47.10169	-24.8031	380.9627	-0.9094957	0.1464549	2018	4	22	43212
1271	235649	18945	-47.10169	-24.55414	380.4378	0.4958794	1.379222	2018	4	22	43212
1272	235696	18992	-46.35246	-24.55414	393.7379	8.625636	1.628955	2018	4	24	43214
1273	235697	18993	-46.35246	-24.30518	393.773	1.041157	0.01892524	2018	4	24	43214
1274	235698	18994	-46.35246	-24.05622	393.4781	-0.03197181	0.4133869	2018	4	24	43214
1275	235716	19012	-46.10272	-25.54998	393.3132	0.9999223	0.4251329	2018	4	24	43214
1276	235717	19013	-46.10272	-25.30102	392.6813	-0.2833428	-0.01872098	2018	4	24	43214
1277	235718	19014	-46.10272	-25.05206	393.2384	0.04193605	0.8329212	2018	4	24	43214
1278	235719	19015	-46.10272	-24.8031	393.2675	0.3658682	0.1991638	2018	4	24	43214
1279	235720	19016	-46.10272	-24.55414	393.2316	0.005540111	0.02626437	2018	4	24	43214
1280	235721	19017	-46.10272	-24.30518	393.3787	-0.3823712	-0.2165221	2018	4	24	43214
1281	235722	19018	-46.10272	-24.05622	393.0518	0.02961274	-0.3121889	2018	4	24	43214
1282	235733	19029	-45.85297	-26.79477	394.7499	0.08954017	0.3036403	2018	4	24	43214
1283	235734	19030	-45.85297	-26.54581	394.099	-0.3829432	0.5598016	2018	4	24	43214
1284	235735	19031	-45.85297	-26.29685	393.5221	0.3574789	-0.333674	2018	4	24	43214
1285	235736	19032	-45.85297	-26.04789	393.3782	0.0882478	-0.02976191	2018	4	24	43214
1286	235737	19033	-45.85297	-25.79894	393.2723	-0.1705276	0.402303	2018	4	24	43214
1287	235738	19034	-45.85297	-25.54998	392.5414	0.3553482	0.2383709	2018	4	24	43214
1288	235739	19035	-45.85297	-25.30102	392.5435	0.0993677	0.2276032	2018	4	24	43214
1289	235740	19036	-45.85297	-25.05206	391.8436	-1.309635	-0.2922291	2018	4	24	43214
1290	235760	19056	-45.60323	-26.79477	392.7067	0.1836434	0.2515109	2018	4	24	43214
1291	235761	19057	-45.60323	-26.54581	393.3678	-0.2148274	0.04655163	2018	4	24	43214
1292	235762	19058	-45.60323	-26.29685	392.7709	0.03862522	0.1289124	2018	4	24	43214
1293	235848	19144	-44.854	-24.05622	393.769	0.3048525	-0.4488415	2018	4	17	43207
1294	235849	19145	-44.854	-23.80727	393.6481	-0.4228033	-0.3353152	2018	4	17	43207
1295	235850	19146	-44.854	-23.55831	393.0582	-0.197522	-0.0207621	2018	4	17	43207
1296	235884	19180	-44.60425	-25.30102	393.7733	-0.1499489	-0.8043354	2018	4	17	43207
1297	235885	19181	-44.60425	-25.05206	391.6964	0.5638935	-0.7746598	2018	4	17	43207
1298	235886	19182	-44.60425	-24.8031	393.0745	-0.1089268	-0.2265378	2018	4	17	43207
1299	235887	19183	-44.60425	-24.55414	392.6246	-0.2493793	-0.1547011	2018	4	17	43207
1300	235888	19184	-44.60425	-24.30518	393.1757	0.3292357	0.04683246	2018	4	17	43207
1301	235889	19185	-44.60425	-24.05622	393.7618	0.555108	0.1443927	2018	4	17	43207
1302	235890	19186	-44.60425	-23.80727	393.1079	0.2391681	0.4356809	2018	4	17	43207
1303	235891	19187	-44.60425	-23.06039	389.422	-0.459428	0.5833633	2018	4	8	43198
1304	235919	19215	-44.35451	-26.29685	389.5231	-0.1150562	-0.1777289	2018	4	17	43207
1305	235920	19216	-44.35451	-25.30102	392.6922	0.03160338	0.03722074	2018	4	17	43207
1306	235921	19217	-44.35451	-25.05206	392.7183	0.04513588	-0.2759176	2018	4	17	43207
1307	235922	19218	-44.35451	-24.8031	392.6314	0.1808099	0.06522809	2018	4	17	43207
1308	235954	19250	-44.10476	-24.8031	378.1585	0.09748018	0.01001055	2018	4	8	43198
1309	235986	19282	-43.85502	-25.30102	382.5576	1.387303	-0.360178	2018	4	8	43198
1310	236070	19366	-43.35553	-23.80727	393.5977	0.1734634	0.6541874	2018	4	10	43200
1311	236071	19367	-43.35553	-23.55831	393.7708	-0.3041388	0.1579266	2018	4	10	43200
1312	236072	19368	-43.35553	-23.30935	393.4199	-0.1907245	-0.1982672	2018	4	10	43200
1313	242115	25411	-48.35041	-25.79894	393.764	13.96765	1.306128	2018	5	31	43251
1314	242248	25544	-47.60118	-25.54998	395.6651	-0.8920113	1.988211	2018	5	1	43221
1315	242425	25721	-46.10272	-24.8031	394.7212	-0.4811293	-0.4244528	2018	5	26	43246
1316	242426	25722	-46.10272	-24.55414	395.9433	-0.2843688	0.2123449	2018	5	26	43246
1317	242427	25723	-46.10272	-24.30518	395.7964	0.3515485	-0.4398445	2018	5	26	43246
1318	242428	25724	-46.10272	-24.05622	394.8285	0.1963795	-0.05324448	2018	5	26	43246
1319	242453	25749	-45.85297	-26.04789	395.8026	-0.3200855	-0.8451491	2018	5	26	43246
1320	242454	25750	-45.85297	-25.79894	395.6797	-0.003353499	-0.4105348	2018	5	26	43246
1321	242455	25751	-45.85297	-25.54998	395.5288	0.1832716	0.03179499	2018	5	26	43246
1322	242456	25752	-45.85297	-25.30102	394.5049	0.5123115	0.9884128	2018	5	26	43246
1323	242457	25753	-45.85297	-25.05206	395.542	-0.1627986	-0.3344315	2018	5	26	43246
1324	242458	25754	-45.85297	-24.8031	394.8831	0.004836012	-0.02755827	2018	5	26	43246
1325	242459	25755	-45.85297	-24.55414	395.3262	0.2799052	0.1816665	2018	5	26	43246
1326	242460	25756	-45.85297	-24.30518	393.7043	-1.869749	0.08044076	2018	5	26	43246
1327	242493	25789	-45.60323	-26.79477	393.9704	-0.2600848	-0.03332927	2018	5	26	43246
1328	242494	25790	-45.60323	-26.54581	394.7455	0.2603478	0.00471942	2018	5	26	43246
1329	242495	25791	-45.60323	-26.29685	395.0386	0.3998818	0.2723853	2018	5	26	43246
1330	242496	25792	-45.60323	-26.04789	395.1217	0.1788633	0.09045054	2018	5	26	43246
1331	242497	25793	-45.60323	-25.79894	394.9018	0.0628163	-0.2660111	2018	5	26	43246
1332	242498	25794	-45.60323	-25.54998	394.7619	-0.7036401	-0.008186889	2018	5	26	43246
1333	242531	25827	-45.35348	-26.79477	394.143	0.6339465	-0.5501554	2018	5	26	43246
1334	242658	25954	-44.60425	-23.06039	392.6701	0.9933726	0.6286651	2018	5	10	43230
1335	242817	26113	-43.35553	-23.30935	395.5312	0.05503216	-0.06364795	2018	5	12	43232
1336	249023	32319	-47.10169	-26.29685	396.7273	-0.007566024	-0.09175036	2018	6	2	43253
1337	249024	32320	-47.10169	-24.55414	394.4614	-0.2281408	0.5428408	2018	6	25	43276
1340	249465	32761	-44.60425	-23.80727	396.7235	0.1145371	-0.2714449	2018	6	20	43271
1341	249466	32762	-44.60425	-23.55831	396.5266	0.1507894	-0.8731396	2018	6	20	43271
1342	249468	32764	-44.60425	-23.06039	394.2307	1.477609	0.4130391	2018	6	20	43271
1343	249516	32812	-44.35451	-25.05206	395.1988	2.878142	-1.545708	2018	6	20	43271
1344	249517	32813	-44.35451	-24.8031	395.4949	-0.6913121	-0.4988479	2018	6	20	43271
1345	249518	32814	-44.35451	-24.55414	396.024	0.2672465	-0.02073293	2018	6	20	43271
1346	249519	32815	-44.35451	-24.30518	396.4311	0.8038992	0.06720062	2018	6	20	43271
1347	249520	32816	-44.35451	-24.05622	396.6072	-0.4215858	-0.2447513	2018	6	20	43271
1348	249521	32817	-44.35451	-23.80727	396.1033	-0.4573838	-0.2039299	2018	6	20	43271
1349	249522	32818	-44.35451	-23.55831	395.8354	0.3886375	-0.6778058	2018	6	20	43271
1350	249523	32819	-44.35451	-23.30935	395.3325	0.138503	0.07291622	2018	6	20	43271
1351	249570	32866	-44.10476	-26.04789	395.4096	0.3904114	0.003242029	2018	6	20	43271
1352	249571	32867	-44.10476	-25.79894	393.9477	-0.08477112	0.1037172	2018	6	20	43271
1353	249572	32868	-44.10476	-25.54998	393.6948	0.1913866	-0.1010583	2018	6	20	43271
1354	249573	32869	-44.10476	-25.30102	393.0029	0.2045911	-0.06644778	2018	6	20	43271
1355	249574	32870	-44.10476	-25.05206	393.214	0.04903845	-0.09731267	2018	6	20	43271
1356	249575	32871	-44.10476	-24.8031	394.4041	-0.0954919	-0.3070876	2018	6	20	43271
1357	249576	32872	-44.10476	-24.55414	395.4252	47.98015	0.2139335	2018	6	20	43271
1358	249632	32928	-43.85502	-25.79894	394.4933	0.08914603	0.1514427	2018	6	20	43271
1359	256885	40181	-48.35041	-25.79894	396.4974	0.145781	1.570099	2018	7	2	43283
1360	257209	40505	-47.10169	-24.55414	394.4895	1.171326	0.1882733	2018	7	27	43308
1361	257419	40715	-46.10272	-24.05622	397.6726	-1.315935	0.3858317	2018	7	29	43310
1362	257484	40780	-45.85297	-25.30102	397.9047	0.08335909	-0.3322131	2018	7	29	43310
1363	257485	40781	-45.85297	-25.05206	398.5048	-0.3332086	-0.3416661	2018	7	29	43310
1364	257486	40782	-45.85297	-24.8031	398.3259	0.2728883	-0.0307085	2018	7	29	43310
1365	257487	40783	-45.85297	-24.55414	397.978	-0.4550562	-0.9083443	2018	7	29	43310
1366	257488	40784	-45.85297	-24.30518	397.2051	0.04197856	-0.2132309	2018	7	29	43310
1367	257489	40785	-45.85297	-24.05622	397.1702	1.030123	-0.3025659	2018	7	29	43310
1368	257490	40786	-45.85297	-23.80727	398.4013	-0.3231425	0.09365513	2018	7	20	43301
1369	257491	40787	-45.85297	-23.80727	396.8044	0.7110086	-0.1799478	2018	7	29	43310
1370	257543	40839	-45.60323	-26.54581	398.3665	-0.3085814	0.0813469	2018	7	29	43310
1371	257544	40840	-45.60323	-26.29685	398.5176	-0.0596805	-0.06174936	2018	7	29	43310
1372	257545	40841	-45.60323	-26.04789	398.8597	-0.7625958	-0.3423128	2018	7	29	43310
1373	257546	40842	-45.60323	-25.79894	398.4778	-0.1646651	-0.3256535	2018	7	29	43310
1374	257547	40843	-45.60323	-25.54998	397.9449	0.5675882	-0.1497698	2018	7	29	43310
1375	257548	40844	-45.60323	-25.30102	397.738	1.276264	-0.1452847	2018	7	29	43310
1376	257549	40845	-45.60323	-25.05206	398.0511	0.2368898	-0.01123653	2018	7	29	43310
1377	257550	40846	-45.60323	-24.8031	397.3272	0.1707359	-0.2987991	2018	7	29	43310
1378	257596	40892	-45.35348	-26.79477	398.1593	0.8102627	-0.2942697	2018	7	29	43310
1379	257597	40893	-45.35348	-26.54581	398.3394	-0.1136334	-0.4297448	2018	7	29	43310
1380	257598	40894	-45.35348	-26.29685	398.2745	0.1446345	-0.175272	2018	7	29	43310
1381	257599	40895	-45.35348	-26.04789	398.4746	1.191495	-0.5788596	2018	7	29	43310
1382	257600	40896	-45.35348	-25.79894	398.2417	0.0281065	-2.482243	2018	7	29	43310
1383	257732	41028	-44.60425	-23.80727	388.3478	-7.358247	1.176363	2018	7	22	43303
1384	257733	41029	-44.60425	-23.55831	394.2739	-0.6126493	-0.1080962	2018	7	22	43303
1385	257735	41031	-44.60425	-23.06039	401.073	-0.5542893	-0.4862696	2018	7	13	43294
1386	257736	41032	-44.60425	-23.06039	394.2351	1.251193	0.2834202	2018	7	22	43303
1387	257787	41083	-44.35451	-24.8031	393.9292	-0.0341855	-1.999264	2018	7	22	43303
1388	257788	41084	-44.35451	-24.55414	392.1293	-0.06049555	-0.239442	2018	7	22	43303
1389	257789	41085	-44.35451	-24.30518	391.7944	-0.3164642	-0.0195053	2018	7	22	43303
1390	257790	41086	-44.35451	-24.05622	392.1635	-0.6011111	-1.070146	2018	7	22	43303
1391	257791	41087	-44.35451	-23.80727	395.6516	0.3568439	0.07090247	2018	7	22	43303
1392	257792	41088	-44.35451	-23.55831	395.6287	0.09375369	-0.410223	2018	7	22	43303
1393	257845	41141	-44.10476	-25.79894	396.4668	-0.2238667	0.4001078	2018	7	22	43303
1394	257846	41142	-44.10476	-25.54998	395.7859	-0.2088605	-0.1685277	2018	7	22	43303
1395	257847	41143	-44.10476	-25.30102	391.388	0.09929763	1.339439	2018	7	22	43303
1396	257848	41144	-44.10476	-25.05206	393.6751	0.2991477	-0.01122713	2018	7	22	43303
1397	257849	41145	-44.10476	-24.8031	392.6842	-0.1654319	-0.3109316	2018	7	22	43303
1398	257850	41146	-44.10476	-24.55414	392.9013	-0.09912733	0.1912695	2018	7	22	43303
1399	257895	41191	-43.85502	-25.79894	395.6634	0.3461874	-0.08609891	2018	7	22	43303
1400	257896	41192	-43.85502	-25.54998	395.1565	0.04478504	-0.6737994	2018	7	22	43303
1401	265089	48385	-47.10169	-24.55414	382.6956	-0.4651747	0.1241655	2018	8	28	43340
1402	265212	48508	-46.35246	-24.05622	391.3047	0.3820799	1.554295	2018	8	30	43342
1403	265263	48559	-46.10272	-25.30102	395.0078	-0.7101925	-0.6731424	2018	8	30	43342
1404	265264	48560	-46.10272	-25.05206	394.9009	0.5230756	-0.6396021	2018	8	30	43342
1405	265265	48561	-46.10272	-24.8031	394.459	0.07292225	0.3020403	2018	8	30	43342
1406	265266	48562	-46.10272	-24.55414	394.6791	0.04334467	0.1062625	2018	8	30	43342
1407	265267	48563	-46.10272	-24.30518	394.5782	-0.1099565	0.2221073	2018	8	30	43342
1408	265268	48564	-46.10272	-24.05622	394.4993	0.700234	-0.1080441	2018	8	30	43342
1409	265325	48621	-45.85297	-26.29685	395.2434	-0.1622045	0.003735266	2018	8	30	43342
1410	265326	48622	-45.85297	-26.04789	395.2965	-0.06281053	-0.01754181	2018	8	30	43342
1411	265327	48623	-45.85297	-25.79894	394.7876	0.5683886	-0.1443044	2018	8	30	43342
1412	265328	48624	-45.85297	-25.54998	394.6057	0.1531505	-0.1868024	2018	8	30	43342
1413	265329	48625	-45.85297	-25.30102	394.4968	-0.04552084	-0.2229903	2018	8	30	43342
1414	265330	48626	-45.85297	-25.05206	394.4939	0.09710624	-0.2054315	2018	8	30	43342
1415	265331	48627	-45.85297	-24.8031	393.958	-0.2132013	-0.2760232	2018	8	30	43342
1416	265332	48628	-45.85297	-23.80727	383.5551	-1.367058	5.514075	2018	8	21	43333
1417	265383	48679	-45.60323	-26.79477	394.5172	-0.07977667	-0.3637489	2018	8	30	43342
1418	265384	48680	-45.60323	-26.54581	394.7813	0.1971709	-0.5521779	2018	8	30	43342
1419	265385	48681	-45.60323	-26.29685	394.9014	0.3899338	-0.2690926	2018	8	30	43342
1420	265386	48682	-45.60323	-26.04789	394.9575	0.01710348	-0.5143349	2018	8	30	43342
1421	265387	48683	-45.60323	-25.79894	394.5986	-0.07708171	-1.7179	2018	8	30	43342
1422	265562	48858	-44.60425	-24.8031	397.3397	-0.4455097	0.1604059	2018	8	23	43335
1423	265563	48859	-44.60425	-24.55414	397.2758	-0.3453031	-0.4967429	2018	8	23	43335
1424	265564	48860	-44.60425	-24.30518	396.9529	-0.2018544	-0.2119077	2018	8	23	43335
1425	265565	48861	-44.60425	-24.05622	395.755	-0.3359377	-0.5121759	2018	8	23	43335
1426	265566	48862	-44.60425	-23.80727	396.3941	0.3660256	0.05115859	2018	8	23	43335
1427	265567	48863	-44.60425	-23.55831	394.5622	0.143296	-0.307894	2018	8	23	43335
1428	265569	48865	-44.60425	-23.06039	394.8033	1.453233	0.8434615	2018	8	14	43326
1429	265603	48899	-44.35451	-25.79894	395.7454	0.05124243	-1.023865	2018	8	23	43335
1430	265604	48900	-44.35451	-25.54998	396.1735	0.03888107	-0.1875558	2018	8	23	43335
1431	265605	48901	-44.35451	-25.30102	401.0386	-0.8307438	0.2414003	2018	8	23	43335
1432	265606	48902	-44.35451	-25.05206	397.8767	3.83266	-0.03700793	2018	8	23	43335
1433	265607	48903	-44.35451	-24.8031	397.1788	0.2457071	-0.02789475	2018	8	23	43335
1434	265608	48904	-44.35451	-24.55414	396.3709	0.241645	-0.2154013	2018	8	23	43335
1435	265609	48905	-44.35451	-24.30518	396.344	3.277898	-0.8868026	2018	8	23	43335
1436	265636	48932	-44.10476	-26.04789	392.8431	-0.7015933	-0.3182024	2018	8	23	43335
1437	265637	48933	-44.10476	-25.79894	395.0192	0.1660737	-0.4310176	2018	8	23	43335
1438	272552	55848	-48.35041	-25.79894	401.1953	-0.1198459	0.4347508	2018	9	4	43347
1439	272650	55946	-47.60118	-25.79894	394.5954	0.5796171	-0.4620587	2018	9	6	43349
1440	272651	55947	-47.60118	-25.54998	394.2945	0.3968352	0.547548	2018	9	6	43349
1441	272652	55948	-47.60118	-25.30102	393.9516	0.1582473	-0.1590826	2018	9	6	43349
1442	272653	55949	-47.60118	-25.05206	393.7627	-0.3065084	0.08388084	2018	9	6	43349
1443	272654	55950	-47.60118	-24.8031	392.2458	4.88915	0.1069839	2018	9	6	43349
1444	272680	55976	-47.35143	-26.79477	394.2199	-0.4492963	-0.5867462	2018	9	6	43349
